2020-02-25 16:35:18,470 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:19,388 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:19,389 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:22,387 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:22,388 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:23,487 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:25,387 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:25,388 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:28,388 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:28,389 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:28,504 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:31,390 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:31,391 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:33,503 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:34,392 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:34,393 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:37,392 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:37,392 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:38,503 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:40,394 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:40,394 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:43,392 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:43,393 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:43,519 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:46,393 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:46,394 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:48,520 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:49,393 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:49,394 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:52,393 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:52,394 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:53,536 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:35:55,393 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:55,394 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:58,394 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:35:58,395 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:35:58,536 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:01,395 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:01,396 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:03,536 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:04,397 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:04,398 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:07,398 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:07,399 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:08,553 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:10,401 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:10,402 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:13,402 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:13,402 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:13,570 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:16,400 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:16,401 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:18,571 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:19,400 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:19,401 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:22,401 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:22,403 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:23,587 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:25,403 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:25,403 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:28,401 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:28,401 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:28,604 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:31,402 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:31,402 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:33,603 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:34,401 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:34,402 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:37,402 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:37,403 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:38,603 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:40,402 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:40,403 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:43,402 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:43,404 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:43,619 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:46,403 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:46,403 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:48,637 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:49,403 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:49,404 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:52,403 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:52,403 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:53,653 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:36:55,403 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:55,404 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:58,403 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:36:58,404 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:36:58,670 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:37:01,405 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:37:01,406 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:37:03,671 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:37:04,405 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:37:04,407 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:37:07,407 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
